District Name,School Code,School Name
EAST CHAMPARAN,55424,"UTKRAMIT MADHYAMIK SCHOOL, JAITAPUR, RAMGARHWA, MOTIHARI, EAST CHAMPARAN"
EAST CHAMPARAN,55425,"UTKRAMIT MADHYAMIK SCHOOL, AHIRAULIA, RAMGARHWA, MOTIHARI, EAST CHAMPARAN"
EAST CHAMPARAN,55426,"UTKRAMIT MADHYAMIK SCHOOL, BALUA, CHAMPAPUR, RAMGARHWA, MOTIHARI, EAST CHAMPARAN"
EAST CHAMPARAN,55427,"UTKRAMIT MADHYAMIK SCHOOL, PARSAUNA MADAN, SHIVNAGAR, RAMGARHWA, MOTIHARI, EAST CHAMPARAN"
EAST CHAMPARAN,55428,"UTKRAMIT MADHYAMIK SCHOOL, HARAIYA, PANTOKA, RAXAUL, MOTIHARI, EAST CHAMPARAN"
EAST CHAMPARAN,55429,"UTKRAMIT MADHYAMIK SCHOOL, GHUSIYAR, MADHUBANI DAKSHIN, SANGRAMPUR, MOTIHARI, EAST CHAMPARAN"
EAST CHAMPARAN,55430,"UTKRAMIT MADHYAMIK SCHOOL, RAMPURWA PATKHAULIYA, DUMARIYA, SANGRAMPUR, MOTIHARI, EAST CHAMPARAN"
EAST CHAMPARAN,55431,"UTKRAMIT MADHYAMIK SCHOOL, KARUINI, BHARGAWA, SUGAULI, MOTIHARI, EAST CHAMPARAN"
EAST CHAMPARAN,55432,"UTKRAMIT MADHYAMIK SCHOOL, SUGAON, SUGAUN DAKSHIN, SUGAULI, MOTIHARI, EAST CHAMPARAN"
EAST CHAMPARAN,55433,"UTKRAMIT MADHYAMIK SCHOOL, KHERWWA KANYA, SEMRAHA, TETARIYA, MOTIHARI, EAST CHAMPARAN"
EAST CHAMPARAN,55434,"UTKRAMIT MADHYAMIK SCHOOL, KALWARI TOLA, SHANKARSARAIYA DAKSHIN, TURKAULIYA, MOTIHARI, EAST CHAMPARAN"
EAST CHAMPARAN,55435,"UMS, PARSHAUNIKAPUR, PATAHI, E.CHAMPARAN"
EAST CHAMPARAN,55436,"U.M.S. JATWA, URDU, BANJRIYA MOTIHARI"
EAST CHAMPARAN,55437,"UPGRADED H/S RAJWARA MADHUBANI, GHORASAHAN"
EAST CHAMPARAN,55438,U.H.S BHERIHARI
EAST CHAMPARAN,55439,"U.H.S DUBAHA, ADAPUR"
EAST CHAMPARAN,55440,UHS GAMHARIYA KALA ADAPUR
EAST CHAMPARAN,55441,UHS HARPUR ADAPUR
EAST CHAMPARAN,55442,UHS MAJHARIYA URDU ADAPUR
EAST CHAMPARAN,55443,UHS JAMUNBAHAR HINDI AURAIYA ADAPUR EAST CHAMPARAN
EAST CHAMPARAN,55444,UHS LATIYAHI
EAST CHAMPARAN,55445,UTKARMIT UCHH BIDAYALAY MAHARAJGANJ
EAST CHAMPARAN,55446,UMS BABHNAULI
EAST CHAMPARAN,55447,U M S BAHADURPUR
EAST CHAMPARAN,55448,UHS CHATIYA
EAST CHAMPARAN,55449,U M S MANGURAHA
EAST CHAMPARAN,55450,UCHCH MADHYAMIK VIDYALAY PIPRA
EAST CHAMPARAN,55451,UHS NAGDAHA BOYS
EAST CHAMPARAN,55452,"UCHCH MADHYAMIK VIDYALAYA CHAILAHAN , BANJARIYA, EAST CHAMPARAN"
EAST CHAMPARAN,55453,U.H.S.BANJARIYA
EAST CHAMPARAN,55454,U.H.S.AJGARI BANJARIYA
EAST CHAMPARAN,55455,U.H.S.SISWA PACHIMI
EAST CHAMPARAN,55456,U.H.S SISWANIYA URDU BANJAIYA EAST CHAMPARAN
EAST CHAMPARAN,55457,UHS BIJBANI SOUTH
EAST CHAMPARAN,55458,UHS NIMOIYA PASHCHAMI
EAST CHAMPARAN,55459,HIGHER SECONDARY SCHOOL NIMUIA EAST
EAST CHAMPARAN,55460,UHS ATHMUHAN
EAST CHAMPARAN,55461,UTACHCH MADHMIK VIDHYALAY JHANJHARA
EAST CHAMPARAN,55462,U.H.S. BIJBANI NORTH
EAST CHAMPARAN,55463,UCHCH MADHYAMIK VIDYALAY RAMGADH MAHUAWA CHAKIA
EAST CHAMPARAN,55464,UCHCH MADHYAMIK VIDYALAY BHERKHIYA CHAKIA
EAST CHAMPARAN,55465,UCHCH MADHYAMIK VIDYALAYA CHAKIA URDU
EAST CHAMPARAN,55466,U.H.S. PARSAUNIKHEM
EAST CHAMPARAN,55467,UCHCH MADHYAMIK VIDYALAY SARIYATPUR KHANTOLA HARPUR
EAST CHAMPARAN,55468,U.H.S. BANARJHULA
EAST CHAMPARAN,55469,UCHCH MADHYAMIK VIDYALAYA PANCHAYAT BAISHAHA
EAST CHAMPARAN,55470,HIGH SECONDARY SCHOOL BHATANAHIYA
EAST CHAMPARAN,55471,U M S JUAFAR
EAST CHAMPARAN,55472,UTKRAMIT HIGH SCHOOL TINKONI
EAST CHAMPARAN,55473,UTKRAMIT MADHYAMIK SCHOOL DHAPAHAR
EAST CHAMPARAN,55474,UCHCH MADHYAMIK VIDHALAY SISWANIYA
EAST CHAMPARAN,55475,UCHCH MADHYAMIK VIDYALAY PURAINIYA EAST CHAMPARAN
EAST CHAMPARAN,55476,U.H.S MADHUBANI
EAST CHAMPARAN,55477,UTKRAMIT MADHYAMIK VIDYALAYA KAPOOR PAKARI
EAST CHAMPARAN,55478,UTKRAMIT MADHYAMIK SCHOOL KHARTARI CHIRAIYA SIKRAHANA DHAKA EAST CHAMPARAN
EAST CHAMPARAN,55479,UCHCH MADHYAMIK VIDYALAYA RAMPUR NORTH
EAST CHAMPARAN,55480,HIGH SECONDARY SCHOOL RAMPUR SOUTH
EAST CHAMPARAN,55481,U.H.S.RUPHARA
EAST CHAMPARAN,55482,HIGH SECONDARY SCHOOL MISHRAULIYA
EAST CHAMPARAN,55483,U H S SARAUGADH CHIRAIYA EAST CHAMPARAN
EAST CHAMPARAN,55484,GOVT. HIGH SECONDARY SCHOOL SEMRA SAGARDINA
EAST CHAMPARAN,55485,UTKRAMIT M.S. KHODHA CHIRAIYA
EAST CHAMPARAN,55486,U H S MADHOPUR URDU CHIRAIYA
EAST CHAMPARAN,55487,UHS MAHUAWA PURVI
EAST CHAMPARAN,55488,MADHYAMIK VIDYALAYA BARA JAI RAM
EAST CHAMPARAN,55489,UCHCHA MADHYAMIK VIDYALAYA KHARTARI PASHAMI
EAST CHAMPARAN,55490,U H S RAGHOPUR CHIRAIYA
EAST CHAMPARAN,55491,UCHCH MADHYAMIK VIDYALAY GAHAI
EAST CHAMPARAN,55492,UTKARMIT MADHYAMIK SCHOOL GUABARI
EAST CHAMPARAN,55493,U.M.S. GURHANWA
EAST CHAMPARAN,55494,UCHCH MADHYAMIK VIDYALAYA JAMUA
EAST CHAMPARAN,55495,UCHCH MADHYAMIK VIDYALAYA JATWALIA
EAST CHAMPARAN,55496,U.H.S.JHAUWARAM
EAST CHAMPARAN,55497,U H S MESAUDHA URDU
EAST CHAMPARAN,55498,UHS NARKATIYA
EAST CHAMPARAN,55499,UCHCH MADHYAMIK VIDYALAY DALPAT BISHUNPUR
EAST CHAMPARAN,55501,"HIGH SCHOOL PURANCHAPRA MOTIHARI, EAST CHAMPARAN"
EAST CHAMPARAN,55502,"S K MAHENDRA GOSWAMI GARHAL MATH E CHAMPARAN, EAST CHAMPARAN"
EAST CHAMPARAN,55503,"JANKI DHAROHAR H/S BAGAHA, EAST CHAMPARAN"
EAST CHAMPARAN,55504,"HIGH SCHOOL INRAWA FULWAR, EAST CHAMPARAN"
EAST CHAMPARAN,55505,"CHANDRAWATI BALIKA H/S NONEYA, EAST CHAMPARAN"
EAST CHAMPARAN,55506,"MAHANT RAMCHARITRA DAS H/S MARPA MOHAN, EAST CHAMPARAN"
EAST CHAMPARAN,55507,"GANGA SARYU KUNDAL DAS H/S JAGAPAKAR, EAST CHAMPARAN"
EAST CHAMPARAN,55508,"HIGH SCHOOL JAGIRAHA, EAST CHAMPARAN"
EAST CHAMPARAN,55509,"MADAN SINGH H/S KAMAL PIPRA, EAST CHAMPARAN"
EAST CHAMPARAN,55510,"HIGH SCHOOL JITAURA, EAST CHAMPARAN"
EAST CHAMPARAN,55511,"DR JAKIR HUSSAIN URDU H/S SISWANIYA, EAST CHAMPARAN"
EAST CHAMPARAN,55512,"ADARSH H/S BHARTHUHIA, EAST CHAMPARAN"
EAST CHAMPARAN,55513,"LAL BABU SINGH H/S TINKONI, EAST CHAMPARAN"
EAST CHAMPARAN,55514,"GIRL'S H/S DHEKAHA, EAST CHAMPARAN"
EAST CHAMPARAN,55515,"SHRI KRISHNA DIWAKAR H/S DUBEY TOLA MADHUBANI, EAST CHAMPARAN"
EAST CHAMPARAN,55516,"SRI R S PANDEY KALIKA PRASAD H/S BHATAWALIYA, EAST CHAMPARAN"
EAST CHAMPARAN,55517,"ADARSH HIGH SCHOOL PHULWARIA, EAST CHAMPARAN"
EAST CHAMPARAN,55518,"NIRMALA PANDEY H/S MADHUBANI TIWARI TOLA, EAST CHAMPARAN"
EAST CHAMPARAN,55519,"HIGH SCHOOL BHAWANARI, EAST CHAMPARAN"
EAST CHAMPARAN,55520,"DROUPADI RAM SAKHI GIRL'S H/S PARSWANI KAPOOR, EAST CHAMPARAN"
EAST CHAMPARAN,55521,"R P SINGH MANGAL PRASAD H/S SHREEPUR KAWAIYA, EAST CHAMPARAN"
EAST CHAMPARAN,55522,"S R D GIRL'S H/S CHIRAIYA ISHTHITA MIRPUR, EAST CHAMPARAN"
EAST CHAMPARAN,55523,"LAKHAMAN HARIHAR H/S PAKAHI, EAST CHAMPARAN"
EAST CHAMPARAN,55524,"SHIV SHANKER H/S MIRJAPUR, EAST CHAMPARAN"
EAST CHAMPARAN,55525,"JANTA JANKI H/S MADAN SIRSIYA, EAST CHAMPARAN"
EAST CHAMPARAN,55526,"RAJ BAHADUR RAJKALI GIRL'S H S BANKATWA EAST, EAST CHAMPARAN"
EAST CHAMPARAN,55527,"HIGH SCHOOL RAMGARH MAHUAWA, EAST CHAMPARAN"
EAST CHAMPARAN,55528,"HIRA SAH HIGH SCHOOL SAREYA, EAST CHAMPARAN"
EAST CHAMPARAN,55529,"RIJHAN RAM CHARITRA H/S DULMA, EAST CHAMPARAN"
EAST CHAMPARAN,55531,"INDIRA GANDHI GIRL'S H/S PAKARI DAYAL, EAST CHAMPARAN"
EAST CHAMPARAN,55532,"HIGH SCHOOL LUATHAHA, EAST CHAMPARAN"
EAST CHAMPARAN,55533,"SITA RAM GIRL'S SHCOOL CHAINPUR, EAST CHAMPARAN"
EAST CHAMPARAN,55534,"R C PRASAD MAHESH PRASAD GIRL'S H S PIPRA, EAST CHAMPARAN"
EAST CHAMPARAN,55535,"SRI KURKUT RAY H/S BHATKARJA MATHIYA, EAST CHAMPARAN"
EAST CHAMPARAN,55537,"SHREE SHYAM SUNDRA H/S NARKATIYA E CHAMPARAN, EAST CHAMPARAN"
EAST CHAMPARAN,55538,"RAM SAGAR DEVI GIRL'S H/S RUPHARA E CHAMPARAN, EAST CHAMPARAN"
EAST CHAMPARAN,55701,"T P KANYA H/S FATAHPUR PARSAUNIYA E CHAMPARAN, EAST CHAMPARAN"
EAST CHAMPARAN,55801,U.H.S MALKAUNIA
EAST CHAMPARAN,55803,UCCH MADHYAMIK VIDYALAY JAMUNIYA KHAS
EAST CHAMPARAN,55804,UCHCHA MADHYAMIK VIDYALAY SRIPUR BHAGWANPUR
EAST CHAMPARAN,55805,U.M.V BAIDHNATHPUR
EAST CHAMPARAN,55806,UHS BARWA KALA TOLA KASWA
EAST CHAMPARAN,55807,U.H.S BIJAI URDU
EAST CHAMPARAN,55808,U H S GURMIYA
EAST CHAMPARAN,55809,HIGH SECONDARY SCHOOL KRITPUR
EAST CHAMPARAN,55810,"GOVERNMENT BASIC SCHOOL, MADHOPUR, GOVIND"
EAST CHAMPARAN,55811,UHS JAGAPAKAR
EAST CHAMPARAN,55812,U.H.S. MATHLOHIYAR HARSIDHI
EAST CHAMPARAN,55813,U H S CHADRAHIYA HARSIDHI
EAST CHAMPARAN,55814,UMS HASUAHAN
EAST CHAMPARAN,55815,UTKARMIT MADHYMIK HIGH SCHOOL MATIYARIYA
EAST CHAMPARAN,55816,U.M.S MEHTA TOLA
EAST CHAMPARAN,55817,U.M.S. MUNSHIBAZAR
EAST CHAMPARAN,55818,UHS RANICHHAPRA
EAST CHAMPARAN,55819,GOVERNMENT BASIC SCHOOL MADHOPUR GOVIND
EAST CHAMPARAN,55820,UCHCH MADHYAMIK VIDYALAYA BANSGHAT
EAST CHAMPARAN,55821,UHS NORTH GAWANDRA
EAST CHAMPARAN,55822,UHS MEDAN SIRSIYA
EAST CHAMPARAN,55823,UMS RAJAPUR
EAST CHAMPARAN,55824,UHS RAJPUR
EAST CHAMPARAN,55825,UHS SHAMBHUCHAK
EAST CHAMPARAN,55826,UCHCH MADHYAMIK VIDYALAYA SISWA KHARAR EAST CHAMPARAN
EAST CHAMPARAN,55827,UCHCH MADHYAMIK VIDYALAYA TULSIPATTI KALYANPUR
EAST CHAMPARAN,55828,UHS DARMAHA
EAST CHAMPARAN,55829,UMS DEVPUR
EAST CHAMPARAN,55830,HIGH SECONDARY SCHOOL SOUTH GAWANDRA
EAST CHAMPARAN,55831,UCHCH MADHYAMIK VIDYALAYA PATKHAULIYA KOYLABELWA
EAST CHAMPARAN,55832,UHS SISWA BASANT KALYANPUR
EAST CHAMPARAN,55833,U H S BANKAT KESARIYA
EAST CHAMPARAN,55834,UCHCH MADHYAMIK VIDYALAYA BATHNA
EAST CHAMPARAN,55835,UHS KARHAN
EAST CHAMPARAN,55836,G U S S LOHARGANWA
EAST CHAMPARAN,55837,U H S NAYAGAON KHIZIRPURA BENIPUR
EAST CHAMPARAN,55838,UCCH MADHYAMIK VIDYALAYA TAJPUR PATHKULIYA
EAST CHAMPARAN,55839,UHS BIJDHARI MAFI
EAST CHAMPARAN,55840,UHS RAMPUR KHAJURIA
EAST CHAMPARAN,55841,UCHCH MADHYAMIK VIDYALYA SEMBHUAPUR
EAST CHAMPARAN,55842,UCHCH MADHYMIK VIDYALAY DUMRA KOTWA EAST CHAMPARAN
EAST CHAMPARAN,55843,H.S SCHOOL BARHARWA KALAN WEST KOTWA EAST CHAMPARAN
EAST CHAMPARAN,55844,HIGH SECONDARY SCHOOL JAGIRAHA
EAST CHAMPARAN,55845,UCHCH MADHYAMIK VIDYALAYA BATHNA
EAST CHAMPARAN,55846,U.H.S.POKHARA KOTWA
EAST CHAMPARAN,55847,U H S BISHUNPUR
EAST CHAMPARAN,55848,UHS BANKI TIKAM
EAST CHAMPARAN,55849,UHS BHELWA MADHUBAN EAST CHAMPARAN
EAST CHAMPARAN,55850,UCHCH MADHYAMIK VIDYALAY DULMA
EAST CHAMPARAN,55851,"UCHCH MADHYAMIK VIDYALAY, KAURIYA MADHUBAN EAST CHAMPARAN, BIHAR"
EAST CHAMPARAN,55852,UCHCH MADHYAMIK VIDYALAY BAJITPUR MADHUBAN EAST CHAMPARAN
EAST CHAMPARAN,55853,UHS DIHU TOLA MADHUBAN SOUTH EAST CHAMPARAN
EAST CHAMPARAN,55854,UHS MARIPUR MAL SWANGIA MADHUBAN
EAST CHAMPARAN,55855,UCHCH MADHYAMIK VIDYALAY SEMRA KOILAHARA MADHUBAN EAST CHAMPRAN
EAST CHAMPARAN,55856,"UCHCH MADHYAMIK VIDHYALAY NAURANGIYA MADHOPUR, MADHUBAN, EAST CHAMPARAN ,BIHAR"
EAST CHAMPARAN,55857,U.H.S. BAKHRI NAJIR
EAST CHAMPARAN,55858,UHS HARPUR NAG
EAST CHAMPARAN,55859,U.H.S.PARSAUNI DEWAJIT
EAST CHAMPARAN,55860,UHS BHIMALPUR
EAST CHAMPARAN,55861,HIGHER SECONDARY SCHOOL NONIMAL
EAST CHAMPARAN,55862,"UCHCH MADHYAMIK VIDYALAYA, RAJEPUR"
EAST CHAMPARAN,55863,UTKRAMIT HIGH SCHOOL UJHILPUR
EAST CHAMPARAN,55864,HS MAHAMADPUR MAJHAULIYA
EAST CHAMPARAN,55865,UTKRAMIT MADHYAMIK VIDYALYA BARIYARPUR MOTIHARI
EAST CHAMPARAN,55866,U.M.S CHANDRAHIYA
EAST CHAMPARAN,55867,UCHCHA MADHYAMIK VIDYALAY BASMANPUR
EAST CHAMPARAN,55868,HIGH SECONDARY SCHOOL  GODHWA
EAST CHAMPARAN,55869,UCHCHA MADHYAMIK VIDYALYA BARDAHA
EAST CHAMPARAN,55870,UCHCHA MADHYAMIK VIDYALAY BARWA
EAST CHAMPARAN,55871,"Uchcha Madhyamik Vidyalay Jhitkahiya Motihari,East Champaran"
EAST CHAMPARAN,55872,U.H.S.UTTARI DHEKHA MOTIHARI
EAST CHAMPARAN,55873,U.H.S. DHRUW LAKHAURA
EAST CHAMPARAN,55874,HIGH SECONADRY SCHOOL MADHUBANI GHAT
EAST CHAMPARAN,55875,UCHCHA MADHYAMIK VIDYALAY PATAURA
EAST CHAMPARAN,55876,UCHCHA MADHYAMIK VIDYALAY RAMGARHWA
EAST CHAMPARAN,55877,UCHVHYA MADHAYAMIK VIDYALAYA MAJHARIYA
EAST CHAMPARAN,55878,HIGH SCHOOL TEJPURWA PAHARPUR EAST CHAMPARAN
EAST CHAMPARAN,55879,UMS BANKATWA KAMALPIPRA PAHARPUR
EAST CHAMPARAN,55880,UCHCH MADHYAMIK VIDYALAY BISHUNPUR MATIARWA INRWABHAR PAHARPUR PURVI CHAMPARAN
EAST CHAMPARAN,55881,UNCHCH MADHYAMIK VIDYALAY KHAP TOLA PURVI SAREYA PAHARPUR PURVI CHAMPARAN
EAST CHAMPARAN,55882,HIGH SCHOOL SOUTH NONEYA
EAST CHAMPARAN,55883,UCHCH MADHYAMIK VIDYALAYA PARSAUNI
EAST CHAMPARAN,55884,UCHCH MADHYAMIK VIDYALAYA  PACHHMI SAREYA MISHRAIN TOLA PAHARPUR
EAST CHAMPARAN,55885,UCHCH MADHYAMIK VIDYALYA SONWAL
EAST CHAMPARAN,55886,UCHH MADHYAMIK VIDYALY MANKARARIYA
EAST CHAMPARAN,55887,UCHCH MADHYAMIK VIDYALAY CHORMA
EAST CHAMPARAN,55888,UCHCH MADHYAMIK VIDYALAY THARBITIYA
EAST CHAMPARAN,55889,UCHCH MADHYAMIK VIDYALAY DEVAPUR
EAST CHAMPARAN,55890,UCHCH MADHAYAMIK VIDHALAYA GONAHI PATAHI EAST CHAMPARAN
EAST CHAMPARAN,55891,U.M.S KODRIYA
EAST CHAMPARAN,55892,U. H. S. MAHAMADA
EAST CHAMPARAN,55893,UCHCH MADHAYAMIC VIDYALAY NONFARWA
EAST CHAMPARAN,55894,UCHCH MADHYAMIK VIDYALAY BELA BAIJU
EAST CHAMPARAN,55895,U.M.S PADUMKER
EAST CHAMPARAN,55896,U H S SARAIYA GOPAL PATAHI EAST CHAMPARAN
EAST CHAMPARAN,55897,GOVERNMENT UPGRADE HIGH SCHOOL MANKERWA
EAST CHAMPARAN,55898,UCHCH MADHYAMIK VIDYALAY MATHIYA BARIYARPUR PANDITPUR
EAST CHAMPARAN,55899,GOVERNMENT BASIC HIGH SCHOOLPIPRAKOTHI
EAST CHAMPARAN,55900,UCHCH MADHYAMIK VIDYALAY TIKAITA GOVINDAPUR PIPRAKOTHI EAST CHAMPARAN
EAST CHAMPARAN,55901,U.H.S. BAIRIYA RAMGARHWA
EAST CHAMPARAN,55902,UHS DHANHAR DIHULI
EAST CHAMPARAN,55903,UCHCH MADHYAMIK VIDHYALAY MANGALPUR PATNI RAMGARHWA EAST CHAMPARAN
EAST CHAMPARAN,55904,"U.H.S SAKRAR, RAMGARHWA EAST CHAMPARAN"
EAST CHAMPARAN,55905,UTKRAMIT UCHMADHYAMIK VIDHALYA AMODEI URDU PRAKHAND RAMGARHWA
EAST CHAMPARAN,55906,UHS BELA HINDI
EAST CHAMPARAN,55907,UHS BHARWALIA
EAST CHAMPARAN,55908,UCHCHA MADHYAMIK VIDYALAYA BHELAHI RAXAUL
EAST CHAMPARAN,55909,UHS LAUKARIYA
EAST CHAMPARAN,55910,UCHCH MADHYAMIK VIDYALAY PARSAUNA TAPSI RAXAUL
EAST CHAMPARAN,55911,UCHCH MADHYAMIK VIDHYALAY LAXMIPUR LACHHUMANWA RAXAUL EAST CHAMPARAN
EAST CHAMPARAN,55912,UHS SISWA RAXAUL EAST CHAMPARAN
EAST CHAMPARAN,55913,UCHCH MADHYAMIK VIDYALAYA HARDIYA RAXAUL
EAST CHAMPARAN,55914,UCHCH MADHYAMIK VIDYALAY NONEYADIH RAXAUL EAST CHAMPARAN
EAST CHAMPARAN,55915,UCHCH MADHYAMIK VIDYALAYA DHANGADHWA KAURIHAR RAXAUL EAST CHAMPARAN
EAST CHAMPARAN,55916,U H S MADHUBANI
EAST CHAMPARAN,55917,U.H.S. PAKARI SOUTH BHAWANIPUR SANGRAMPUR
EAST CHAMPARAN,55918,UTKRAMIT MADHYAMIK SCHOOL IZARA
EAST CHAMPARAN,55919,UTKARMIT HIGH SCHOOL KURKUT RAY MATHIYA
EAST CHAMPARAN,55920,U.H.S.MURLI
EAST CHAMPARAN,55921,UHS PRATAP MATHIYA EAST MADHUBANI
EAST CHAMPARAN,55922,UMS PUCHHARIYA
EAST CHAMPARAN,55923,HIGH SCHOOL BHATAHA
EAST CHAMPARAN,55925,U.M.V UTTARI CHHAPRA BAHAS
EAST CHAMPARAN,55926,UCHCH MADHYAMIK VIDHALAY PHULWARIYA
EAST CHAMPARAN,55927,UCHCH MADHYMIK SCHOOL SOUTH SRIPUR
EAST CHAMPARAN,55928,UCHCH MADHYAMIK VIDHALAY SUKUL PAKAR
EAST CHAMPARAN,55929,U.H.S. UTTARI SUGAON SUGAULI
EAST CHAMPARAN,55930,U M S NAKARDEI URDU
EAST CHAMPARAN,55931,UCHCH MADHYAMIK SCHOOL SHRIPUR NORTH SUGAULI EAST CHAMPARAN
EAST CHAMPARAN,55932,UCHCH MADHYAMIK VIDYALAY MADHUAHAN BRIT  TETARIA  EAST CHAMPARAN
EAST CHAMPARAN,55933,U.H.S GHEGHWA
EAST CHAMPARAN,55934,UCCH MADHYAMIK VIDYALAYA KOTHIYA
EAST CHAMPARAN,55935,HIGH SCHOOL PUNAS LAHLADPUR
EAST CHAMPARAN,55936,UPGRADED HIGH SCHOOL MEGHUA TETARIA EAST CHAMPARAN
EAST CHAMPARAN,55937,HIGH SECONDARY SCHOOL BIJULPUR
EAST CHAMPARAN,55938,UHS MADHOPUR MADHUMALAT
EAST CHAMPARAN,55939,UTKRAMIT M.S. MANJHAR TURKAULIAEAST CHAMPARAN
EAST CHAMPARAN,55940,U H S MATHURAPUR
EAST CHAMPARAN,55941,H.S.RAGHUNATHPUR
EAST CHAMPARAN,55942,U.H.S. BELGHATI URDU
EAST CHAMPARAN,55943,HIGH SCHOOL HARDIYA URDU
EAST CHAMPARAN,55944,UCHA MADAYAMIK VIDYALAYA SHANKAR SARAIYA SOUTH
SHEOHAR,56001,"SRI RAMDEO HIGH SCHOOL ADAURI, SHEOHAR"
SHEOHAR,56002,PROJECT GIRLS HIGH SCHOOL SHEOHAR
SHEOHAR,56003,"PROJECT GIRLS HIGH SCHOOL PIPRAHI, SHEOHAR"
SHEOHAR,56004,"KALAWATI JIYALAL H S AMBAKALA, SHEOHAR"
SHEOHAR,56005,"HIGH SCHOOL SONAUL SULTAN, SHEOHAR"
SHEOHAR,56006,SRI NAWAB HIGH SCHOOL SHEOHAR
SHEOHAR,56007,"S R L R C HIGH SCHOOL LALGARH, SHEOHAR"
SHEOHAR,56008,"T R N R HIGH SCHOOL FATEHPUR, SHEOHAR"
SHEOHAR,56009,"R S G J HIGH SCHOOL NARWARA, SHEOHAR"
SHEOHAR,56010,"S R K J HIGH SCHOOL KUSHAHAR, SHEOHAR"
SHEOHAR,56011,"S R J S HIGH SCHOOL TARIYANI CHAPRA, SHEOHAR"
SHEOHAR,56012,"S Y HIGH SCHOOL NAYAGAON, SHEOHAR"
SHEOHAR,56013,"RAJKIYA AMBEDAKAR AAVASHIYA BALIKA UCHCH VIDYALAYA, SHEOHAR"
SHEOHAR,56301,"UTKRAMIT M S GANGA DHARAMPUR,KUMHARAR,TARIYAN, SHEOHAR"
SHEOHAR,56302,"UTKRAMIT M S BASANT JAGJIVAN,PURANHIYA, SHEOHAR"
SHEOHAR,56303,"UTKRAMIT M S PHULKAHA,DUMRI KATSARI, SHEOHAR"
SHEOHAR,56304,"UTTKRAMIT M S KHAIRBADURP, SHEOHAR"
SHEOHAR,56305,"UTTKRAMIT M S NARAYANPUR, SHEOHAR"
SHEOHAR,56306,"UTTKRAMIT M S DHANKAUL, SHEOHAR"
SHEOHAR,56307,"UTTKRAMIT MADHYAMIK SCHOOL, SHYAMPUR, SHEOHAR"
SHEOHAR,56308,"UTTKRAMIT MADHYAMIK SCHOOL, KATSARI SHEOHAR"
SHEOHAR,56309,"UTTKRAMIT MADHYAMIK SCHOOL, AOURA TARIYANI, SHEOHAR"
SHEOHAR,56310,UTTKRAMIT M S SUNDERPUR KHARAUNA SHEOHAR
SHEOHAR,56311,"UTTKRAMIT M S MUSAHARI TARIYANI, SHEOHAR"
SHEOHAR,56312,"UTTKRAMIT M S CHATAUNI TARIYANI, SHEOHAR"
SHEOHAR,56313,"UTTKRAMIT M S MAGURAHA TARIYANI, SHEOHAR"
SHEOHAR,56314,"UTKRAMIT MADHYAMIK SCHOOL BHATAHAN, SHEOHAR"
SHEOHAR,56315,"UTKRAMIT MADHYAMIK SCHOOL, PACHRA LAXMIPUR, TARIYANI, SHEOHAR"
SHEOHAR,56316,"UTKRAMIT MADHYAMIK SCHOOL, JAGDISHIPUR KOTHIYAN, TARIYANI, SHEOHAR"
SHEOHAR,56317,"UTKRAMIT MADHYAMIK SCHOOL, MADHOPUR CHHATA, TARIYANI, SHEOHAR"
SHEOHAR,56318,"UTKRAMIT MADHYAMIK SCHOOL, JAHANGIRPUR, DUMRI KATSARI, SHEOHAR"
SHEOHAR,56319,"SHRI BHUPNARAYAN MEENA UCHCH MADHYAMIK SCHOOL, TARIYANI , SHEOHAR"
SHEOHAR,56320,UMS SURGAHI SHEOHAR
SHEOHAR,56321,"RASOOLAN SANAULLAH UMS MAHUAWA URDU, SHEOHAR"
SHEOHAR,56322,UMS GAJIPUR SHEOHAR
SHEOHAR ,56323,GANGA DIGPAL SIYA SONFI UMS MAJHAURA SHEOHAR
SHEOHAR,56324,HIGH SCHOOL ROHUA
SHEOHAR,56325,HIGH SCHOOL BAKHAR CHANDIHA PURNAHIYA SHEOHAR
SHEOHAR,56326,HIGH SCHOOL KAMRAULI PIPRAHI SHEOHAR
SHEOHAR,56327,HIGH SCHOOL BASANTPATTI PURNAHIYA SHEOHAR
SHEOHAR,56328,HIGH SCHOOL MALIPOKHARBHINDA SHEOHAR
SHEOHAR,56329,HIGH SCHOOL VISHWAMBHARPUR TARIYANI SHEOHAR
SHEOHAR,56330,HIGH SCHOOL MESAUDHA PIPRAHI SHEOHAR
SHEOHAR,56331,HIGH SCHOOL SALEMPUR TARIYANI SHEOHAR
SHEOHAR,56332,HIGH SCHOOL MATHURAPUR KAHTARWA SHEOHAR
SHEOHAR,56333,HIGH SCHOOL NAYAGAON WEST DUMRI KATSARI SHEOHAR
SHEOHAR,56334,HIGH SCHOOL TAJPUR SHEOHAR
SHEOHAR,56335,HIGH SCHOOL ATHKONI TARIYANI SHEOHAR
SHEOHAR,56336,HIGH SCHOOL SARSAULA KHURD SHEOHAR
SHEOHAR,56337,HIGH SCHOOL ABHIRAJPUR BAIRIYA PURNAHIYA SHEOHAR
SHEOHAR,56338,HIGH SCHOOL MINAPUR BALHA PIPRAHI SHEOHAR
SHEOHAR,56339,HIGH SCHOOL CHAMANPUR SHEOHAR
