S. No.,School Code,School Name,Address,Pincode,Block ID,District ID,District Name,Block Name
5444,76313,"UTKRAMIT M S MEHSUAN KURASAN, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5445,76314,"UTKRAMIT M S MOHANDARWAN, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5446,76315,"UTKRAMIT MADHYAMIK SCHOOL DADARA BHAGWANPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5447,76316,"UTKRAMIT M S CHOURI CHAND, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5448,76317,"UTTKRAMIT MADHYAMIK SCHOOL, BARDIHA CHAINPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5449,76318,"UTKRAMIT M S LOHANDI RAMPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5450,76319,"UTKRAMIT M S BAGHINI MOHANIYA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5451,76320,"UTKRAMIT RAJKIYA M S BADWAKALA, ADHAURA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5452,76321,"UTKRAMIT RAJKIYA M S BAHERA, ADHAURA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5453,76322,"UTKRAMIT M S KANHANAR, ADHAURA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5454,76323,"UTKRAMIT MADHYAMIK SCHOOL DAHAR, ADHAURA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5455,76324,"UTKRAMIT MADHYAMIK SCHOOL AMAW, RAMPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5456,76325,"UPGRADED (10+2) H S JAITPUR KALA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5457,76326,"UTKRAMIT MADHYAMIK SCHOOL KATHEJ, MOHANIA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5458,76327,"UTKRAMIT MADHYAMIK SCHOOL KOTA, NUAOW, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5459,76328,"UTKRAMIT MADHYAMIK SCHOOL NONAR, RAMGARDH, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5460,76329,"UTKRAMIT M S DUMAR KONA, CHIANPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5461,76330,"UTKRAMIT MADHYAMIK SCHOOL DADAR, MOHANIA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5462,76331,"UTKRAMIT MADHYAMIK SCHOOL GOARAR, DURGAWATI, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5463,76332,"UTKRAMIT MADHYAMIK SCHOOL BHARKHAR, MOHANIA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5464,76333,"UTKRAMIT MADHYAMIK SCHOOL BADHAUNA, CHAINPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5465,76334,"UTKRAMIT MADHYAMIK SCHOOL CHAFANA, ADHAURA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5466,76335,"UTKRAMIT MADHYAMIK SCHOOL AMETH, MOHANIA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5467,76336,"UTKRAMIT UCHCH M SCH NEW KOLHUA,ADHAURA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5468,76337,"UTKRAMIT MADHYAMIK SCHOOL KASER, BHAGWANPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5469,76338,"UTKRAMIT MADHYAMIK SCHOOL BHARARI, CHAND, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5470,76339,"UTKRAMIT MADHYAMIK SCHOOL SINGHI, BHAGWANPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5471,76340,"UTKRAMIT MADHYAMIK SCHOOL BHEKASH, BHABHUA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5472,76341,"UTKRAMIT MADHYAMIK SCHOOL, BAHUAN, BHABHUA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5473,76342,"UTKRAMIT MADHYAMIK SCHOOL, KUKUDHI, BHABHUA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5474,76343,"UTKRAMIT MADHYAMIK SCHOOL, KHANETHI, BHABHUA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5475,76344,"UTKRAMIT MADHYAMIK SCHOOL, BHUIPHOR, ADHAURA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5476,76345,"UTKRAMIT MADHYAMIK SCHOOL, AKOLHI, NUAON, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5477,76346,"UTKRAMIT MADHYAMIK SCHOOL, JIGINA, CHAND, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5478,76347,"UTKRAMIT MADHYAMIK SCHOOL, MERDH, CHAINPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5479,76348,"UTKRAMIT MADHYAMIK SCHOOL, KHARHANA, KUDRA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5480,76350,"UTKRAMIT MADHYAMIK SCHOOL, AHINAURA, MOHANIYA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5481,76351,"UTKRAMIT MADHYAMIK SCHOOL, SUHAWAL, CHAINPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5482,76352,"UTKRAMIT MADHYAMIK SCHOOL, SIRSHI , CHAINPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5483,76353,"UTKRAMIT MADHYAMIK SCHOOL, KHARIGANWA , CHAINPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5484,76354,"UTKRAMIT MADHYAMIK SCHOOL, SABAR, RAMPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5485,76355,"UTKRAMIT MADHYAMIK SCHOOL, PUNAW, RAMPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5486,76356,"UTKRAMIT MADHYAMIK SCHOOL, KASTHARI, DURGAWATI, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5487,76357,"UTKRAMIT URDU MADHYAMIC VIDYALAYA, DUMRI",,,1446,76,KAIMUR,RAMGARH
5488,76358,"UTKRAMIT MADHYA VIDYALAYA,,SHIYAPOKHAR",,,1446,76,KAIMUR,RAMGARH
5489,76359,"      U.H.S KUDARI,DURGAWATI",,,1446,76,KAIMUR,RAMGARH
5490,76360,"U.H.S CHHOTKA KATRA MOHANIA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5491,76361," U.H.S  BITARI BAGH, RAMPUR",,,1446,76,KAIMUR,RAMGARH
5492,76362,"     U.H.S SADULAHPUR, RAMGARH",,,1446,76,KAIMUR,RAMGARH
5493,76363,"U.H.S BAIJNATH, RAMGARH",,,1446,76,KAIMUR,RAMGARH
5494,76364,"  U.H.S BAGADI, RAMGARH",,,1446,76,KAIMUR,RAMGARH
5495,76365," U.H.S SAITHA, BHABUA",,,1446,76,KAIMUR,RAMGARH
5496,76366,"U.H.S DENWAN, BHABUA",,,1446,76,KAIMUR,RAMGARH
5497,76367,"     U.H.S DANIYAWA, BHABUA",,,1446,76,KAIMUR,RAMGARH
5498,76368,"    U.H.S KOHARI, BHABUA",,,1446,76,KAIMUR,RAMGARH
5499,76369,"  U.H.S BIURI, CHAN",,,1446,76,KAIMUR,RAMGARH
5500,76370,"    U.H.S SIRHIRA, CHAND",,,1446,76,KAIMUR,RAMGARH
5501,76371,"   U.H.S PAHRECHAA,CHAND",,,1446,76,KAIMUR,RAMGARH
5502,76372,"     U.H.S BHLUHARI,CHAND",,,1446,76,KAIMUR,RAMGARH
5503,76373,"     U.H.S TOHI,BHAGWANPUR",,,1446,76,KAIMUR,RAMGARH
5504,76374,"   U.H.S PHRIYA,BHAGWANPUR",,,1446,76,KAIMUR,RAMGARH
5505,76375,"  U.H.S RAMGARH,BHAGWANPUR",,,1446,76,KAIMUR,RAMGARH
5506,76376,"      U.H.S ESIYA, CHAINPUR",,,1446,76,KAIMUR,RAMGARH
5507,76377,"  U.H.S MAJHIGAWA,CHAINPUR",,,1446,76,KAIMUR,RAMGARH
5508,76378," U.H.S ISAPUR , CHAINPUR",,,1446,76,KAIMUR,RAMGARH
5509,76379,"U.H.S KARJEE, CHAINPUR",,,1446,76,KAIMUR,RAMGARH
5510,76382,"    U.H.S DEVKALI,MOHNIYA",,,1446,76,KAIMUR,RAMGARH
5511,76383,"   U.H.S MHOR,MOHNIYA",,,1446,76,KAIMUR,RAMGARH
5512,76384,"     U.H.S HARDASPUR,KUDRA",,,1446,76,KAIMUR,RAMGARH
5513,76385,"    U.H.S KETHBI,KUDRA",,,1446,76,KAIMUR,RAMGARH
5514,76386,"      U.H.S SALTHUA,KUDRA",,,1446,76,KAIMUR,RAMGARH
5515,76387," U.H.S MAHUAR,RAMGARH",,,1446,76,KAIMUR,RAMGARH
5516,76388,"       U.H.S SHUKA,RAMGARH",,,1446,76,KAIMUR,RAMGARH
5517,76389,"     U.H.S NARHAN,RAMGARH",,,1446,76,KAIMUR,RAMGARH
5518,76390,"   U.H.S CHINTAMNPUR,NUAWO",,,1446,76,KAIMUR,RAMGARH
5519,76391," U.H.S PURANIKORT,NUAWO",,,1446,76,KAIMUR,RAMGARH
5520,76392," U.H.S KONHAR,NUAWO",,,1446,76,KAIMUR,RAMGARH
5521,76501,"MANIBEN PATEL BALIKA H/S AKHLASPUR BHABHUA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5522,76502,GIRL'S H/S RAJENDRA NAGAR DEOHALIA KAIMUR,,,1446,76,KAIMUR,RAMGARH
5523,76503,POINT EDUCATION H/S MOHANIA KAIMUR,,,1446,76,KAIMUR,RAMGARH
5524,76504,"J C H/S KHAJHARA BAHADURA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5525,76505,"SHRI BAJRANG BALI H/S KHAJURA BHAGAWANPUR KAI, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5526,76506,"SHRI MAHAVEER H/S BARKAGAON, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5527,76507,"B K BALIKA H/S DEORADH KALA KUDRA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5528,76508,"NAVJADIK SINGH KANYA H/S PHULLY, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5529,76509,"BHAGMANI GIRL'S H/S PACHARA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5530,76510,"ANISHI H/S SHIVRAMPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5531,76511,"BHAGWAT H/S BUDDH NAGAR BAMHOUR MOHANIA, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5532,76701,"PRASTABIT DURGWATI KANYA U M S KALYANPUR, KAIMUR",,,1446,76,KAIMUR,RAMGARH
5533,76702,SHIKSHA YATAN BAURARA H S BAURARA KAIMUR,,,1446,76,KAIMUR,RAMGARH
5534,81001,"GIRLS HIGH SCHOOL SHREEPUR, GAYA",,,1487,81,GAYA,KONCH
5535,81002,"JAY PRAKASH HIGH SCHOOL KURKIHAR, GAYA",,,1487,81,GAYA,KONCH
5536,81003,HIGH SCHOOL PAIBIGHA GAYA,,,1487,81,GAYA,KONCH
5537,81004,NAGARJUN HIGH SCHOOL PANARI GAYA,,,1487,81,GAYA,KONCH
5538,81005,URDU GIRLS H/S MAROOFGANJ GAYA,,,1487,81,GAYA,KONCH
5539,81006,HIGH SCHOOL BALAPUR GAYA,,,1487,81,GAYA,KONCH
5540,81008,HARIDAS SEMINARY GAYA,,,1487,81,GAYA,KONCH
5541,81009,M U CAMPUS HIGH SCHOOL BODH GAYA,,,1487,81,GAYA,KONCH
5542,81010,JANTA HIGH SCHOOL KORIYAWAN GAYA,,,1487,81,GAYA,KONCH
5543,81011,R C S B B GIRLS HIGH SCHOOL GAYA,,,1487,81,GAYA,KONCH
5544,81012,"AWADH KISHORE HIGH SCHOOL KANTI, GAYA",,,1487,81,GAYA,KONCH
5545,81013,BRIJ BIHARI H/S BADAUAN GAYA,,,1487,81,GAYA,KONCH
5546,81014,JANTA HIGH SCHOOL KARPI GAYA,,,1487,81,GAYA,KONCH
5547,81015,MARWARI HIGH SCHOOL GAYA,,,1487,81,GAYA,KONCH
5548,81016,MANPUR HIGH SCHOOL GAYA,,,1487,81,GAYA,KONCH
5549,81017,"SRI ACHUTANAND ADARSH H/S KHAJWATI, GAYA",,,1487,81,GAYA,KONCH
5550,81018,QUASIMI HIGH SCHOOL GAYA,,,1487,81,GAYA,KONCH
5551,81019,ZILA SCHOOL GAYA,,,1487,81,GAYA,KONCH
5552,81020,KEDAR NATH HIGH SCHOOL TARWAN GAYA,,,1487,81,GAYA,KONCH
5553,81021,"RAJAJEE HIGH SCHOOL KEORI, GAYA",,,1487,81,GAYA,KONCH
5554,81022,"HIGH SCHOOL KORMATHU, GAYA",,,1487,81,GAYA,KONCH
5555,81023,AZAD HIGH SCHOOL CHAKAND GAYA,,,1487,81,GAYA,KONCH
5556,81024,HADI HASHMI HIGH SCHOOL GAYA,,,1487,81,GAYA,KONCH
5557,81025,HIGH SCHOOL KHURAR GAYA,,,1487,81,GAYA,KONCH
5558,81027,KISAN HIGH SCHOOL MADARDIH GAYA,,,1487,81,GAYA,KONCH
5559,81028,GOVT SC RESDT H/S MATIHANI GAYA,,,1487,81,GAYA,KONCH
5560,81029,ANUGRAH KANYA UCHCH VIDYALAYA GAYA,,,1487,81,GAYA,KONCH
5561,81030,AGARWAL HIGH SCHOOL BELAGANJ GAYA,,,1487,81,GAYA,KONCH
5562,81031,SATYAWANTI H/S KARISOWA GAYA,,,1487,81,GAYA,KONCH
5563,81032,RAMESHWAR PD H/S BELAGANJ GAYA,,,1487,81,GAYA,KONCH
5564,81033,"SMT SURAT KUNWAR H/S BELHARI, GAYA",,,1487,81,GAYA,KONCH
5565,81034,"GOVT HIGH SCHOOL GAYA NAVASTHAPIT, GAYA",,,1487,81,GAYA,KONCH
5566,81035,PROJECT GIRLS HIGH SCHOOL BODH GAYA,,,1487,81,GAYA,KONCH
5567,81036,G S M KANYA H/S JAIL PRESS GAYA,,,1487,81,GAYA,KONCH
5568,81037,"HIGH SCHOOL MAKSUDPUR, GAYA",,,1487,81,GAYA,KONCH
5569,81038,B N HIGH SCHOOL AGANDA SHAHPUR GAYA,,,1487,81,GAYA,KONCH
5570,81039,"PROJECT KANYA HIGH SCHOOL FATEHPUR, GAYA",,,1487,81,GAYA,KONCH
5571,81040,HIGH SCHOOL SAKARDAS NAWADAH GAYA,,,1487,81,GAYA,KONCH
5572,81041,KISAN HIGH SCHOOL BAGDAHA GAYA,,,1487,81,GAYA,KONCH
5573,81042,RAM RUCHI BALIKA HIGH SCHOOL GAYA,,,1487,81,GAYA,KONCH
5574,81043,CHANDRA SHEKHAR HIGH SCHOOL GAYA,,,1487,81,GAYA,KONCH
5575,81044,GOVT GIRLS HIGH SCHOOL GAYA,,,1487,81,GAYA,KONCH
5576,81045,S R HIGH SCHOOL WAZIRGANJ GAYA,,,1487,81,GAYA,KONCH
5577,81046,"LILA MAHTO SMARAK H/S SOHAIPUR, GAYA",,,1487,81,GAYA,KONCH
5578,81047,HIGH SCHOOL CHANDAUTI GAYA,,,1487,81,GAYA,KONCH
5579,81048,HARAN CHANDRA HIGH SCHOOL GAYA,,,1487,81,GAYA,KONCH
5580,81049,HIGH SCHOOL RASALPUR MANPUR GAYA,,,1487,81,GAYA,KONCH
5581,81050,R R ASHOK H/S KHAR KHURA GAYA,,,1487,81,GAYA,KONCH
5582,81051,MAGADH HIGH SCHOOL SONAUT GAYA,,,1487,81,GAYA,KONCH
5583,81052,BARDA HIGH SCHOOL GAYA,,,1487,81,GAYA,KONCH
5584,81053,HIGH SCHOOL BODH GAYA,,,1487,81,GAYA,KONCH
5585,81054,"RAM SAHAY HIGH SCHOOL FATEHPUR, GAYA",,,1487,81,GAYA,KONCH
5586,81055,JAGGU LAL MEHTA H/S KUJAPI GAYA,,,1487,81,GAYA,KONCH
5587,81056,HIGH SCHOOL CHAKAND GAYA,,,1487,81,GAYA,KONCH
5588,81057,NEW HIGH SCHOOL CHAND CHAURA GAYA,,,1487,81,GAYA,KONCH
5589,81058,GAYA HIGH SCHOOL GAYA,,,1487,81,GAYA,KONCH
5590,81059,HIGH SCHOOL KARIYADPUR GAYA,,,1487,81,GAYA,KONCH
5591,81060,SHYAM BABU H/S SANYAS ASHRAM GAYA,,,1487,81,GAYA,KONCH
5592,81061,"CHERKI HIGH SCHOOL CHERKI, GAYA",,,1487,81,GAYA,KONCH
5593,81062,MAHAVIR INTER COLLEGE GAYA,,,1487,81,GAYA,KONCH
5594,81063,HIGH SCHOOL NANOUK GAYA,,,1487,81,GAYA,KONCH
5595,81064,"MAGADH HIGH SCHOOL KAJOOR, GAYA",,,1487,81,GAYA,KONCH
5596,81065,T MODEL INTER SCHOOL GAYA,,,1487,81,GAYA,KONCH
5597,81066,S S R B HIGH SCHOOL TANKUPPA GAYA,,,1487,81,GAYA,KONCH
5598,81067,SHAHEED HIGH SCHOOL GAYA,,,1487,81,GAYA,KONCH
5599,81068,G YADAV H/S BAKHARI NAUDIHA GAYA,,,1487,81,GAYA,KONCH
5600,81069,BACKWARD CLASS GIRLS RES H/S GAYA,,,1487,81,GAYA,KONCH
5601,81070,PROJECT GIRLS H/S WAZIRGANJ GAYA,,,1487,81,GAYA,KONCH
5602,81071,"S LAL V PRO KANYA H S MANPUR, GAYA",,,1487,81,GAYA,KONCH
5603,81072,ANTI HIGH SCHOOL ANTI GAYA,,,1487,81,GAYA,KONCH
5604,81073,"S V HIGH SCHOOL MAKHDUMPUR, GAYA",,,1487,81,GAYA,KONCH
5605,81074,T M N S HIGH SCHOOL TEKARI GAYA,,,1487,81,GAYA,KONCH
5606,81075,"PROJECT GIRLS HIGH SCHOOL KONCH, GAYA",,,1487,81,GAYA,KONCH
5607,81076,GANDHI HIGH SCHOOL KONCH GAYA,,,1487,81,GAYA,KONCH
5608,81077,"HIGH SCHOOL SARVODAY NAGAR KHANETOO, GAYA",,,1487,81,GAYA,KONCH
5609,81078,"S D D HIGH SCHOOL KESPA, GAYA",,,1487,81,GAYA,KONCH
5610,81079,HIGH SCHOOL ARK DHIBARIA GAYA,,,1487,81,GAYA,KONCH
5611,81080,"JANTA HIGH SCHOOL MOW, GAYA",,,1487,81,GAYA,KONCH
5612,81081,R K UCHCH VIDYALAYA SINDUARI GAYA,,,1487,81,GAYA,KONCH
5613,81082,"HIGH SCHOOL JAGATI BARDIHA, GAYA",,,1487,81,GAYA,KONCH
5614,81083,"PRAKASH VIDYA MANDIR TEKARI, GAYA",,,1487,81,GAYA,KONCH
5615,81084,"BALIKA UCHCH VIDYALAY TEKARI, GAYA",,,1487,81,GAYA,KONCH
5616,81085,"HIGH SCHOOL DEOKALI GURARU, GAYA",,,1487,81,GAYA,KONCH
5617,81086,S B S HIGH SCHOOL ISMAIL PUR GAYA,,,1487,81,GAYA,KONCH
5618,81087,"S V VIDYA MANDIR HIGH SCHOOL GURARU, GAYA",,,1487,81,GAYA,KONCH
5619,81088,HIGH SCHOOL PARAIYA GAYA,,,1487,81,GAYA,KONCH
5620,81089,"SAMTA H/S KRANTI NAGAR GURARU, GAYA",,,1487,81,GAYA,KONCH
5621,81090,"T R INTER SCHOOL TEKARI, GAYA",,,1487,81,GAYA,KONCH
5622,81091,"ASHOK HIGH SCHOOL PARAIYA, GAYA",,,1487,81,GAYA,KONCH
5623,81092,PROJECT GIRLS H/S PARAIYA GAYA,,,1487,81,GAYA,KONCH
5624,81093,"SAHDEO H S KAMALPUR, GAYA",,,1487,81,GAYA,KONCH
5625,81094,PROJECT GIRLS HIGH SCHOOL DUMRIA GAYA,,,1487,81,GAYA,KONCH
5626,81095,"GOVT S C RESIDENTIAL H/S SHERGHATI, GAYA",,,1487,81,GAYA,KONCH
5627,81096,A N S HIGH SCHOOL SUGGI GAYA,,,1487,81,GAYA,KONCH
5628,81097,"HIGH SCHOOL AMARUT, GAYA",,,1487,81,GAYA,KONCH
5629,81098,PROJECT INDIRA GANDHI GIRLS H/S GURUA GAYA,,,1487,81,GAYA,KONCH
5630,81099,HIGH SCHOOL AMAS GAYA,,,1487,81,GAYA,KONCH
5631,81100,HIGH SCHOOL MOHANPUR GAYA,,,1487,81,GAYA,KONCH
5632,81101,"U N V HIGH SCHOOL SIMARU, GAYA",,,1487,81,GAYA,KONCH
5633,81102,"GOVT SC RESIDENTIAL H/S MANFAR, GAYA",,,1487,81,GAYA,KONCH
5634,81103,"S S HIGH SCHOOL SULEBATTA, GAYA",,,1487,81,GAYA,KONCH
5635,81104,HIGH SCHOOL MAIGRA GAYA,,,1487,81,GAYA,KONCH
5636,81105,J H/S JURI BANKEY BAZAR GAYA,,,1487,81,GAYA,KONCH
5637,81106,PUBLIC HIGH SCHOOL RANIGANJ GAYA,,,1487,81,GAYA,KONCH
5638,81107,HIGH SCHOOL BUMUAR GAYA,,,1487,81,GAYA,KONCH
5639,81108,"G B HIGH SCHOOL JAGLAL NAGAR, GAYA",,,1487,81,GAYA,KONCH
5640,81109,HIGH SCHOOL GURUA GAYA,,,1487,81,GAYA,KONCH
5641,81110,J R G H/S KUSHA BIJA DOBHI GAYA,,,1487,81,GAYA,KONCH
5642,81111,PROJECT GIRLS H/S BARACHATTI GAYA,,,1487,81,GAYA,KONCH
5643,81112,"R L HIGH SCHOOL SHERGHATI, GAYA",,,1487,81,GAYA,KONCH
5644,81113,"HIGH SCHOOL BHARAUNDHA, GAYA",,,1487,81,GAYA,KONCH
5645,81114,"S S HIGH SCHOOL BARACHATTI, GAYA",,,1487,81,GAYA,KONCH
5646,81115,"J HIGH SCHOOL DUMARIA, GAYA",,,1487,81,GAYA,KONCH
5647,81116,"PROJECT KANYA HIGH SCHOOL SHERGHATI, GAYA",,,1487,81,GAYA,KONCH
5648,81117,SRI A N S HIGH SCHOOL SAGAHI GAYA,,,1487,81,GAYA,KONCH
5649,81118,"PROJECT KANYA H S AMAS, GAYA",,,1487,81,GAYA,KONCH
5650,81119,JANTA HIGH SCHOOL MAKHDUMPUR GAYA,,,1487,81,GAYA,KONCH
5651,81120,"PROJECT SHIVA KANYA H/S KHIZERSARAI, GAYA",,,1487,81,GAYA,KONCH
5652,81121,YASHWANT H/S KHIZERSARAI GAYA,,,1487,81,GAYA,KONCH
5653,81122,"S J C HIGH SCHOOL TETUA, GAYA",,,1487,81,GAYA,KONCH
5654,81123,BALDEO HIGH SCHOOL NAILLY GAYA,,,1487,81,GAYA,KONCH
5655,81124,"PROJECT GIRLS HIGH SCHOOL TETUA, GAYA",,,1487,81,GAYA,KONCH
5656,81125,M K G HIGH SCHOOL SHEOTAR GAYA,,,1487,81,GAYA,KONCH
5657,81126,"RAMPYARI HIGH SCHOOL CHIRAILY, GAYA",,,1487,81,GAYA,KONCH
5658,81127,"GULABCHAND H/S GOVINDPUR BAIRKA, GAYA",,,1487,81,GAYA,KONCH
5659,81128,ADARSH H/S KHUDAI SARBAHDA GAYA,,,1487,81,GAYA,KONCH
5660,81129,"SARVODAY HIGH SCHOOL SIRHDUNDI CHAK, GAYA",,,1487,81,GAYA,KONCH
5661,81130,T R R H/S BELA ATARI GAYA,,,1487,81,GAYA,KONCH
5662,81131,PUNIT H/S BHAIYA BIGHA UPTHOO GAYA,,,1487,81,GAYA,KONCH
5663,81132,G C J H/S NIMCHAK BATHANI GAYA,,,1487,81,GAYA,KONCH
5664,81133,GOVT HIGH SCHOOL JETHIYAN GAYA,,,1487,81,GAYA,KONCH
5665,81134,PROJ KANYA H/S MOHANPUR GAYA,,,1487,81,GAYA,KONCH
5666,81135,PROJECT GIRL'S HIGH SCHOOL IMAMGANJ GAYA,,,1487,81,GAYA,KONCH
5667,81301,"UTKRAMIT M S ADAMPUR KORAMA KHIJRISARIA, GAYA",,,1487,81,GAYA,KONCH
5668,81302,"UTKRAMIT M S DHANGAIN BARACHATTI, GAYA",,,1487,81,GAYA,KONCH
5669,81303,"UTKRAMIT M S AMKOLA MOHANPUR, GAYA",,,1487,81,GAYA,KONCH
5670,81304,"UTKRAMIT M S CHURI NAGAR, GAYA",,,1487,81,GAYA,KONCH
5671,81305,UTKRAMIT M S AMJHAR BELAGANJ GAYA,,,1487,81,GAYA,KONCH
5672,81306,UTKRAMIT M S BIRHUT KUMAWAR BODHGAYA,,,1487,81,GAYA,KONCH
5673,81307,UTKRAMIT M S BAPUGRAM GAYA,,,1487,81,GAYA,KONCH
5674,81308,"UTKRAMIT M S CHANSI PALUHARA GURUA, GAYA",,,1487,81,GAYA,KONCH
5675,81309,"UTKRAMIT URDU M S KOTHI IMMAM GANJ, GAYA",,,1487,81,GAYA,KONCH
5676,81310,"UTKRAMIT M S PIRASIN, DOBHI, GAYA",,,1487,81,GAYA,KONCH
5677,81311,"UTKRAMIT M S DIGGHI KONCH, GAYA",,,1487,81,GAYA,KONCH
5678,81312,"UTKRAMIT M S TAPA PHATEHPUR NEPA TIKARI, GAYA",,,1487,81,GAYA,KONCH
5679,81313,"UTKRAMIT M S PALE MEHURET WAJIRGANJ, GAYA",,,1487,81,GAYA,KONCH
5680,81315,"UTKRAMIT M S KARUBIGHA BATHANI, GAYA",,,1487,81,GAYA,KONCH
5681,81316,"UTKRAMIT M S SONAS RONIYA KHIZERSARAI, GAYA",,,1487,81,GAYA,KONCH
5682,81317,"UPGRADED M S BARWADIH BARA CHATTI, GAYA",,,1487,81,GAYA,KONCH
5683,81318,"UTKRAMIT M S CHIRALA BELAGANJ, GAYA",,,1487,81,GAYA,KONCH
5684,81319,UTKRAMIT M S MORATAL BODHGAYA,,,1487,81,GAYA,KONCH
5685,81320,UTKRAMIT M S TITOIYA KANHAUL BODHGAYA,,,1487,81,GAYA,KONCH
5686,81321,UTKRAMIT M S BATASPUR BODHGAYA,,,1487,81,GAYA,KONCH
5687,81322,UTKRAMIT M S GOPHA KALA GOPHA BODHGAYA,,,1487,81,GAYA,KONCH
5688,81323,"UTKRAMIT M S UTALIBARA TANKUPPA, GAYA",,,1487,81,GAYA,KONCH
5689,81324,"UTKRAMIT M S GAJADHARPUR TANKUPPA, GAYA",,,1487,81,GAYA,KONCH
5690,81325,"UTKRAMIT M S KHAJURI NAUDHIHA SULTANPUR, GAYA",,,1487,81,GAYA,KONCH
5691,81326,"UTKRAMIT M S NAGWA FATEHPUR, GAYA",,,1487,81,GAYA,KONCH
5692,81327,"UTKRAMIT M S MANJHAR PAHRA GURARU, GAYA",,,1487,81,GAYA,KONCH
5693,81328,"UTKRAMIT M S BHANGIYA DUMARIYA, GAYA",,,1487,81,GAYA,KONCH
5694,81329,"UTKRAMIT M S KARSANKALA SIDHPUR IMAMGANJ, GAYA",,,1487,81,GAYA,KONCH
5695,81330,"UTKRAMIT M S SALIYA IMAMGANJ, GAYA",,,1487,81,GAYA,KONCH
5696,81331,"UTKRAMIT M S NAUDIHA IMAMGANJ, GAYA",,,1487,81,GAYA,KONCH
5697,81332,"UTKRAMIT M S UJIYAR BAHERA, GAYA",,,1487,81,GAYA,KONCH
5698,81333,"UTKRAMIT M S SADIPUR MANPUR, GAYA",,,1487,81,GAYA,KONCH
5699,81334,"UTKRAMIT M S KAIYA MANPUR, GAYA",,,1487,81,GAYA,KONCH
5700,81335,"UTKRAMIT M S BALIYARI, GAYA",,,1487,81,GAYA,KONCH
5701,81336,"UTKRAMIT M S NAKNUPPA GOPALPUR SHEGHATTY, GAYA",,,1487,81,GAYA,KONCH
5702,81337,"UTKRAMIT M S UR. BISHNUPUR, CHAITA, TEKARI, GAYA",,,1487,81,GAYA,KONCH
5703,81338,"UTKRAMIT M S GORIBIGHA KORAP KONCH, GAYA",,,1487,81,GAYA,KONCH
5704,81339,"UTKRAMIT M S AHIYAPUR KURMAWAN KONCH, GAYA",,,1487,81,GAYA,KONCH
