School Code,School Name,District Code
83070,"R K HIGH SCHOOL OBRA, AURANGABAD",83
83071,"GIRLS HIGH SCHOOL OBRA, AURANGABAD",83
83072,"G D HIGH SCHOOL DEOKUND, AURANGABAD",83
83073,"N J HIGH SCHOOL KURWAN, AURANGABAD",83
83074,"HASPURA HIGH SCHOOL HASPURA, AURANGABAD",83
83075,"GIRLS HIGH SCHOOL HASPURA, AURANGABAD",83
83076,"N K HIGH SCHOOL BAIJALPUR, AURANGABAD",83
83077,"HIGH SCHOOL RUKUNDI, AURANGABAD",83
83078,"N HIGH SCHOOL SHAMSHER NAGAR, AURANGABAD",83
83079,"HIGH SCHOOL ARAI, AURANGABAD",83
83080,"HIGH SCHOOL DADAR, AURANGABAD",83
83081,"U HIGH SCHOOL MALHAD, AURANGABAD",83
83082,"ADARSH HIGH SCHOOL SURKHI, AURANGABAD",83
83083,"RAJ KIYA KRIT HIGH SCHOOL BHAROOB, AURANGABAD",83
83084,"HIGH SCHOOL KAITHI, AURANGABAD",83
83085,"HIGH SCHOOL TENDUA HARKESH, AURANGABAD",83
83086,"HIGH SCHOOL TILAKPURA, AURANGABAD",83
83087,"R HIGH SCHOOL CHANDA, AURANGABAD",83
83088,"S D HIGH SCHOOL MEGHPUR, AURANGABAD",83
83089,"SAMTA HIGH SCHOOL MALHARA, AURANGABAD",83
83090,"HIGH SCHOOL AKAUNI, AURANGABAD",83
83091,"R B S HIGH SCHOOL SANSA, AURANGABAD",83
83092,"HIGH SCHOOL NAWNER, AURANGABAD",83
83093,"ADARSH UCHCH VIDYA MANDIR BAGHOI, AURANGABAD",83
83094,"H B HIGH SCHOOL GORDIHA, AURANGABAD",83
83095,"J HIGH SCHOOL HARIGAON, AURANGABAD",83
83096,"HIGH SCHOOL PATHROUR DEOHARA, AURANGABAD",83
83097,"HIGH SCHOOL KANAP, AURANGABAD",83
83098,"D C S HIGH SCHOOL DINDIR, AURANGABAD",83
83099,"S S H/S BANTARA ANDHI BIGAHA, AURANGABAD",83
83100,"HIGH SCHOOL DHEWAHI, AURANGABAD",83
83101,"HIGH SCHOOL MURADPUR, AURANGABAD",83
83102,"HIGH SCHOOL KARA A.BAD, AURANGABAD",83
83103,"GOVT. AMBEDKAR RESI. GIRLS H/S, AURANGABAD",83
83301,"UTKRAMIT M S BEDHANI DEV, AURANGABAD",83
83302,"UTKRAMIT H S KOILWAN HASPURA, AURANGABAD",83
83303,"UTKRAMIT M S BAZAR VERMA GOAH, AURANGABAD",83
83304,"UTKRAMIT M S RISIYAP KUTUMBA, AURANGABAD",83
83305,"UTKRAMIT M S PAUTHU VARUN, AURANGABAD",83
83306,"UTKRAMIT M S PARARIYA SENI NAVINAGAR, AURANGABAD",83
83307,"UTKRAMIT M S JAMUAWAN SANSA D NAGAR, AURANGABAD",83
83308,"UTKRAMIT M S SHANKARPUR SARSAULI OVARA, AURANGABAD",83
83309,"UTKRAMIT M S CHAURI DAUDNAGAR, AURANGABAD",83
83310,"UTKRAMIT M S KHAROKHAR BALIGAON, AURANGABAD",83
83311,"UTKRAMIT M S PIDAWA MADANPUR, AURANGABAD",83
83312,"UTKRAMIT M S PIRU HASPURA, AURANGABAD",83
83313,"U M S SRI BANBHATT BANDHU BIGHA HASPURA, AURANGABAD",83
83314,"UTKRAMIT M S MAHSU DUMRI KUTUMBA, AURANGABAD",83
83315,"UTKRAMIT M S CHINTAMAN BIGHA JAGDISHPUR KUTUM, AURANGABAD",83
83316,"UTKRAMIT M S DARMI, KARMABASANTPUR, KUTUMBA, AURANGABAD",83
83317,"UTKRAMIT M S JHAKRI PARTA KUTUMBA, AURANGABAD",83
83318,"UTKRAMIT M S TAHAL, AMBA, MEH, BARUN, AURANGABAD",83
83319,"UTKRAMIT M S RATWAR SONHOULI OBRA, AURANGABAD",83
83320,"UTKRAMIT M S TEJPURA OBRA, AURANGABAD",83
83321,"UTKRAMIT M S KARSAWAN OBRA, AURANGABAD",83
83322,"UTKRAMIT M S BELWAN DAUDNAGAR, AURANGABAD",83
83323,"UTKRAMIT M S BADOPUR CHARKAWAN RAFIGANJ, AURANGABAD",83
83324,"UTKRAMIT H S POGAR RAFIGANJ, AURANGABAD",83
83325,"UTKRAMIT M S JURAHI MADANPUR, AURANGABAD",83
83326,"UTKRAMIT MADHYAMIK SCHOOL SALAIYA MADANPUR, AURANGABAD",83
83327,"UTKRAMIT M S DANAI BOAR RAFIGANJ, AURANGABAD",83
83328,"UTKRAMIT M S VIJOULI KHARKANI DEO, AURANGABAD",83
83329,"UTTKRAMIT M S SONBARSA HASPURA, AURANGABAD",83
83330,"UTTKRAMIT M S CHAURAHI HASPURA, AURANGABAD",83
83331,"UTTKRAMIT M S SONDIH MADANPUR, AURANGABAD",83
83332,"UTTKRAMIT M S RASALPUR MADANPUR, AURANGABAD",83
83333,"UTKRAMIT M S DARWAN GOH, AURANGABAD",83
83334,"UTTKRAMIT M S GAMHARIA RAFIGANJ, AURANGABAD",83
83335,"UTTKRAMIT M S TAMOLI BARUN, AURANGABAD",83
83336,"UTTKRAMIT M S KUSUMBASDIHA KUTUMBA, AURANGABAD",83
83337,"UTTKRAMIT M S PANDU NAVEENAGAR, AURANGABAD",83
83338,"UTKRAMIT MADHYAMIK SCHOOL BANDEYA, GOAH, AURANGABAD",83
83339,"UTKRAMIT MADHYAMIK SCHOOL BENI KAITHI, GOH, AURANGABAD",83
83340,"UTKRAMIT MADHYAMIK SCHOOL AHIYAPUR, HASPURA, AURANGABAD",83
83342,"UTKRAMIT MADHYAMIK SCHOOL THENGO, NAVINAGAR, AURANGABAD",83
83343,"UTKRAMIT MADHYAMIK SCHOOL KANDI, NAVINAGAR, AURANGABAD",83
83345,"UTKRAMIT M S CHALIDOHAR, MADANPUR, AURANGABAD",83
83346,"UTKRAMIT MADHYAMIK SCHOOL LOHARA, RAFIGANJ, AURANGABAD",83
83347,"UTKRAMIT MADHYAMIK SCHOOL MAHDINPUR, GOAH, AURANGABAD",83
83348,"UTKRAMIT MADHYAMIK SCHOOL CHAUKHARA, KUTUMBA, AURANGABAD",83
83349,"UTKRAMIT MADHYAMIK SCHOOL NARAYANPUR, DEV, AURANGABAD",83
83350,"UTKRAMIT MADHYAMIK SCHOOL SARAWAK, RAFIGANJ, AURANGABAD",83
83351,"UTKRAMIT MADHYAMIK SCHOOL KISHUNPUR, KUTUMBA, AURANGABAD",83
83352,"UTKRAMIT M S BAIJA BIGHA, KUTUMBA, AURANGABAD",83
83353,"UTKRAMIT M S RAMNAGAR, NAVI NAGAR, AURANGABAD",83
83354,"UTKRAMIT MADHYAMIK SCHOOL BAIRAW, KUTUMBA, AURANGABAD",83
83355,"UTKRAMIT MADHYAMIK SCHOOL BARANDA RAMPUR, DEV, AURANGABAD",83
83356,"UTKRAMIT M S BABHANDI, AURANGABAD",83
83357,"UTKRAMIT M S MAJHIAOW, NAVI NAGAR, AURANGABAD",83
83358,"UTKRAMIT MADHYAMIK SCHOOL KATEIA, DEV, AURANGABAD",83
83359,"UTKRAMIT MADHYAMIK SCHOOL KADOKHARI, BARUN, AURANGABAD",83
83360,"UTKRAMIT MADHYAMIK SCHOOL GHANTO,GOH, AURANGABAD",83
83361,"UTKRAMIT MADHYAMIK SCHOOL GHEOURA, KUTUMBA, AURANGABAD",83
83362,"UTKRAMIT M S POLA GOARDIHA, KUTUMBA, AURANGABAD",83
83363,"UTKRAMIT MADHYAMIK SCHOOL PITHNUWA, BARUN, AURANGABAD",83
83364,"UTKRAMIT M S PIPRA BAGAHI, KUTUMBA, AURANGABAD",83
83365,"UTKRAMIT MADHYAMIK SCHOOL KANKER, NAVI NAGAR, AURANGABAD",83
83366,"UTKRAMIT MADHYAMIK SCHOOL BELAI, NAVI NAGAR, AURANGABAD",83
83367,"UTKRAMIT MADHYAMIK SCHOOL BELA, DEV, AURANGABAD",83
83368,"UTKRAMIT MADHYAMIK SCHOOL PAKHNAOUR, RAFIGANJ, AURANGABAD",83
83369,"UTKRAMIT UCHCH MADHYAMIK SCH SHEKHPURA, GOH, AURANGABAD",83
83370,"UTKRAMIT MADHYAMIK SCHOOL TURTA, AURANGABAD",83
83371,"UTKRAMIT HIGH SCHOOL MEH, BARUN, AURANGABAD",83
83372,"UTKRAMIT HIGH SCHOOL ORA, AURANGABAD",83
83373,"UTKRAMIT UCHCH VIDYALAYA, CHATARA, AURANGABAD",83
83374,"UTKRAMIT UCHCH VIDYALAYA, ARANDA, OBRA, AURANGABAD",83
83375,"UTAKARMIT HIGH SCHOOL, TARADIHI",83
83376,"UTAKARMIT HIGH SCHOOL,MOHARKARMA",83
83377,"UTAKARMIT HIGH SCHOOL,SHIVSAGAR",83
83378,"UTAKARMIT HIGH SCHOOL,BAGAHI",83
83379,"UTAKARMIT HIGH SCHOOL,BARAHI",83
83380,"UTKRAMIT UCHCH VIDYALAYA, FESARA, RAFIGANJ, AURANGABAD",83
83381,"UTAKARMIT HIGH SCHOOL,DUGGAL",83
83382,"UTAKARMIT HIGH SCHOOL,RAWAL BIGHA",83
83383,"UTAKARMIT HIGH SCHOOL,AMJHARSHARIF",83
83384,"UTKRAMIT UCHCH VIDYALAYA, BARAULI, BARUN, AURANGABAD",83
83385,"UMS, SAGARPUR, GOAH, AURNAGABAD",83
83386,"UCHCH MADHYAMIK VIDYALAY GAURI SONBARSHA, OBRA, AURANGABAD",83
83387,"UTAKARMIT HIGH SCHOOL,WAJITPUR",83
83388,"UTKRAMIT UCHCH VIDYALAYA, PADRAWAN, AURANGABAD",83
83389,"UTAKARMIT HIGH SCHOOL,GHATRAINE",83
83390,"UTAKARMIT HIGH SCHOOL, PIPROR",83
83391,"UTAKARMIT HIGH SCHOOL,NEGA BIGHA",83
83392,"UTAKARMIT HIGH SCHOOL,TANDWA",83
83393,"UTAKARMIT HIGH SCHOOL,MANGI",83
83394,"UTKRAMIT UCHCH VIDYALAYA, ANKORHA, NAVINAGAR, AURANGABAD",83
83395,"UTAKARMIT HIGH SCHOOL,BRUNAA",83
83396,"UPGRADED H/S NIMACHATURBHUJ, RAFIGANJ, AURANGABAD",83
83397,"UTKRAMIT UCHCH VIDYALAYA, KHAIRA JIVABIGAHA, KUTUMBA, AURANGABAD",83
83398,"UTKRAMIT UCHCH VIDYALAYA, ADAMARSTIPUR, BARUN, AURANGABAD",83
83399,"UTKRAMIT UCHCH VIDYALAYA, JANPUR, BARUN, AURANGABAD",83
83400,"UMS, JHUMAR DIHRA, BARUN, AURNAGABAD",83
83402,UPGRADED MIDDLE SCHOOL AKAUNA,83
83403,UPGRADE HIGH SCHOOL BADWAN BASANTPUR AURANGABAD,83
83404,UPGRADE HIGH SCHOOL BELA AURANGABAD,83
83405,UPGRADE HIGH SCHOOL RAJOI BIJOI,83
83406,UTKRAMIT UCHCH MADHYAMIK VIDYALAYA CHOUKHDA KHAIRA MIRJA,83
83407,UTKRAMIT UCHCH MADHYAMIK VIDYALAYA NAUGARH AURANGABAD,83
83408,UPGRADE HIGH SCHOOL KARMABHAGWAN AURANGABAD,83
83409,UPGRADE HIGH SCHOOL TENGRA BARUN AURANGABAD,83
83410,UPGRADE HIGH SCHOOL JAGDISHPUR,83
83411,UTKRAMIT UCHCH MADHYAMIK VIDYALAYA BATURA DHANGAI BARUN AURANGABAD,83
83412,HIGH SCHOOL JANKOP,83
83413,UTAYAKARMIT UCHYA MADHYAMIK VIDHYALAY KERKA,83
83414,UPGRADE UPPER SECONDARY SCHOOL BAIRIYA,83
83415,UPGRADED HIGH SCHOOL NIRANJANPUR,83
83416,U G M S DADHPA,83
83417,UPGRADED HIGH SCHOOL BANUAN KHAIRA DEO,83
83418,UTKRAMIT UCHCH MADHYAMIK VIDYALAY AROURA,83
83419,UTKRAMIT UCHCH  MADHYAMIK VIDYALAYA ERKI KALA MADANPUR,83
83420,UTAKARMIT HIGH SCHOOL CHEIN,83
83421,UTKRAMIT UCHH MADHYAMIK VIDYALYA KHIRIYAWAN,83
83422,UPGRADED HINGH SCHOOL MIRGANJ PIRTHU,83
83423,HIGH SCHOOL GHORADIHRI MADANPUR AURANGABAD BIHAR,83
83424,HIGHER SECONDARY SCHOOL GORDIHA RAFIGANJ,83
83425,UPGRADED HIGH SCHOOL RAMPUR,83
83426,HIGH SECONDARY SCHOOL AMARPURA II RAFIGANJ,83
83427,UTKRAMIT UCHCH MADHYAMIK VIDYALAYA DHANAWAN-BISHWAMBHAR BIGHA,83
83428,UTKRAMIT UCHCH MADHYAMIK VIDYALAY NAVRATANCHAK MANAR,83
83429,UTKRAMIT UCHCH MADHYAMIK VIDYALAYA TARAR,83
83430,UPGRADE HIGH SCHOOL TARARI,83
83431,GOVT. SECONDARY HIGH SCHOOL MAHAWAR,83
83432,UTKRAMIT UCHCH MADHAMIKI VIDYALAY THAKUR BIGHA ANCHHA,83
83433,UTKARMIT UCHCH MADHYAMIK VIDYALAY SIPHAN DAUDNAGAR,83
83434,UPGRADE HIGH SCHOOL KARA OBRA AURANGABAD,83
83435,UPGRADE HIGH SCHOOL,83
83436,UTKRAMIT UCHCH MADHYAMIK VIDYALAYA BEL,83
83437,UPGRADE HIGH SCHOOL,83
83438,UTKRAMIT MADHYAMIK VIDHALYA KORAIPUR,83
83439,UPGRADE HIGH SCHOOL AMILAUNA,83
83440,HIGHER SECONDARY SCHOOL KHUTAHAN ITWAN,83
83441,HIGHER SECONDARY SCHOOL MAHULI  DUMARA,83
83442,UCHCH MADHYAMIK VIDYALAYA BANTARA,83
83443,UPGRADE HIGH SCHOOL PHAG,83
83444,UPGRADE HIGH SCHOOL BHURKUNDA,83
83445,HIGH SCHOOL DIHURI,83
83446,HIGHER SECONDARY SCHOOL HAMIDNAGAR TEYAP,83
83447,UTKRAMIT HIGHER SECONDARY SCHOOL MUNJHARA,83
83501,"GIRJA GIRL'S H/S MADANPUR, AURANGABAD",83
83502,"ANUGRAH THAKUR Y K S H/S POIWAN, AURANGABAD",83
83503,"GIRL'S HIGH SCHOOL BHADWA, AURANGABAD",83
83504,"MAHATMA GANDHI H/S BARWAN BASANTPUR, AURANGABAD",83
83505,"GIRL'S H/S JAKHIM RAFIGANJ, AURANGABAD",83
83506,"GIRL'S H/S PATHARKATTI DAUDNAGAR, AURANGABAD",83
83507,"LOHIYA SMARAK H/S GOH, AURANGABAD",83
83508,"HIGH SCHOOL TETARIUA, AURANGABAD",83
83509,"SHRI RAMJANKI H/S DADHAPI, AURANGABAD",83
83510,L B S SMARAK H/S GAINI AURANGABAD,83
83511,"Y S SMARK GIRLS H/S REPURA DAUDNAGAR, AURANGABAD",83
83512,MAHARANA PRATAP H/S BELSARA AURANGABAD,83
83513,"ANUGRAH NARAYAN GIRL'S H/S KALAPAHAR TENDUA, AURANGABAD",83
83514,"BRIJ MOHAN H/S CHEIN MADANPUR, AURANGABAD",83
83515,MUNDRIKA H/S BIJOI AURANGABAD,83
83517,BALIKA H/S RAMNAGAR AURANGABAD,83
83519,"BHAGWAN SRI KRISHNA H S GORARI HASPURA, AURANGABAD",83
83522,RAM RAKSHYA H S BAGAIYA AURANGABAD,83
83701,"BANWARI JANATA MADAN H/S KERA DAUD NAGAR, AURANGABAD",83
83702,"KAMLA PRASAD SINGH S S SCHOOL BABU AMOUNA, AURANGABAD",83
83703,"MAHILA S.S. SCHOOL, OBRA, AURANGABAD",83
83401,UPGRADED HIGH SCHOOL BELA,83
32001,GOVT HIGH SCHOOL JETHOUR BANKA,32
32002,"G N HIGH SCHOOL PIPRABHAG WATCHAK, BANKA",32
32003,"HIGH SCHOOL DOMOKUMARPUR, BANKA",32
32004,"PROJECT GIRLS HIGH SCHOOL CHANDAN, BANKA",32
32005,"S N J N HIGH SCHOOL BELHAR, BANKA",32
32006,HIGH SCHOOL ABHYUDAY NAGAR BANKA,32
32007,"S S S K HIGH SCHOOL KURMADIH, BANKA",32
32008,HIGH SCHOOL ATHMAHA BANKA,32
32010,"HIGH SCHOOL BATSAR, BANKA",32
32011,"R R HIGH SCHOOL PRATAPPUR, BANKA",32
32012,"HIGH SCHOOL DHORAIYA, BANKA",32
32013,"ANAND MARGA HIGH SCHOOL ANANDPUR, BANKA",32
32014,HIGH SCHOOL SINGHNAN BANKA,32
32015,"HIGH SCHOOL AMHARA KOTWALI, BANKA",32
32016,"HIGH SCHOOL LAUGAIN AMARPUR, BANKA",32
32017,"R B R HIGH SCHOOL PATHRA, BANKA",32
32018,"HIGH SCHOOL BABHANGAMA, BANKA",32
32019,"ANGYAVIDYA BHAWAN HIGH SCHOOL KASBA, BANKA",32
32020,"NIRMALA GIRLS HIGH SCHOOL HARIMOHRA, BANKA",32
32021,M D N HIGH SCHOOL DUMRAMA BANKA,32
32022,"AZAD HIGH SCHOOL BISHANPUR, BANKA",32
32023,"S G G HIGH SCHOOL BISHWASPUR, BANKA",32
32024,"S S B S M G H/S SUIYAGHUTHIA, BANKA",32
32025,HIGH SCHOOL BHARKO BANKA,32
32026,"MADITA VIDYARTHI H/S BHARATSHILA, BANKA",32
32027,ADARSH H/S PONKARIGARHI BANKA,32
32028,M R D HIGH SCHOOL BANKA,32
32029,C N D HIGH SCHOOL BOUNSI BANKA,32
32030,"S L G P A H/S PATWA SRIPATHAR, BANKA",32
32031,S N S HIGH SCHOOL MOHANPUR BANKA,32
32032,"GIRLS HIGH SCHOOL KADRACHAK, BANKA",32
32033,B N JHA HIGH SCHOOL KAMALPUR BANKA,32
32034,"RAJPUR HIGH SCHOOL RAJPUR, BANKA",32
32035,ADARSH BALIKA H/S AMARPUR BANKA,32
32036,"HIGH SCHOOL BELDIHA, BANKA",32
32037,"J P S HIGH SCHOOL GURUDWAR, BANKA",32
32038,"S C C HIGH SCHOOL JABRA, BANKA",32
32039,"DR HARIHAR CHOUDHARY HIGH SCHOOL BARAHAT, BANKA",32
32040,"S S HIGH SCHOOL PANJWARA, BANKA",32
32041,"H/S BALADEO ITAHARI FULLIDUMAR, BANKA",32
32042,"CHANVE HIGH SCHOOL MANIYARPUR, BANKA",32
32043,"HIGH SCHOOL MAHADEOPUR, BANKA",32
32044,"A S S PROJECT GIRLS H/S KHARHARA, BANKA",32
32045,R M K INTER SCHOOL BANKA,32
32046,"RASHTRIYA HIGH SCHOOL DHOUNI, BANKA",32
32047,"HIGH SCHOOL SAHABGANJ, BANKA",32
32048,"HIGH SCHOOL UPRAMA, BANKA",32
32049,"A K HIGH SCHOOL PARARIA, BANKA",32
32050,"L M C K HIGH SCHOOL KHAIRA, BANKA",32
32052,HIGH SCHOOL KHESAR BANKA,32
32053,"SHRI DURGA HIGH SCHOOL SHAKTI NAGAR, BANKA",32
32054,"PROJECT GIRL'S HIGH SCHOOL BHAIROGANJ, BANKA",32
32055,HIGH SCHOOL SALEMPUR BANKA,32
32056,"C M S HIGH SCHOOL SHAHPUR, BANKA",32
32057,S U V SARVODAY NAGAR BANKA,32
32058,"RAJAT JAYANTI HIGH SCHOOL JOTHA, BANKA",32
32059,"MLM NLM H/S CHANGERI MIRZAPUR, BANKA",32
32060,"D A A HIGH SCHOOL SHAMBHUGANJ, BANKA",32
32061,KAILASH MISHRA H/S JAIPUR BANKA,32
32062,"HIGH SCHOOL KATORIA, BANKA",32
32063,"PROJECT GIRLS HIGH SCHOOL KATORIA, BANKA",32
32064,S G HIGH SCHOOL SABALPUR BANKA,32
32065,LARAN H/S KATHBANGAON BABURA BANKA,32
32066,"HIGH SCHOOL MARHIANATH, BANKA",32
32067,"THAKUR RUDRESHWARI PD S H/S KAKWARA, BANKA",32
32068,"SARVODAY HIGH SCHOOL GULNI KUSHAHA, BANKA",32
32069,"ANUP DEVI GIRLS H/S KASBA, BANKA",32
32070,S S GIRLS HIGH SCHOOL BANKA,32
32071,M M K G HIGH SCHOOL CHANDAN BANKA,32
32072,"TRIBHUWAN ACADEMY LAHORIAPAIR, BANKA",32
32073,"HIGH SCHOOL NAWADA BAZAR, BANKA",32
32074,"L N D BALIKA H S BAUNSI, BANKA",32
32075,"PORJ BALIKA H S LAKHPURA, BANKA",32
32076,GOVT AMBEDKAR GIRLS RES HIGH SCHOOL BANKA,32
32301,"UTKRAMIT H S BHADARIA AMARPUR, BANKA",32
32302,"UTKRAMIT H S RAJGHAT PARMANANDPUR SHAMBHUGANJ, BANKA",32
32303,"UTKRAMIT M S SAHARNA BHURNA BARAHAAT, BANKA",32
32304,"UTKRAMIT M S ASUDHA MUKUNDA CHANDAN, BANKA",32
32305,"UTKRAMIT M S NAGEL BAHORANA BELHAR, BANKA",32
32306,"UTKRAMIT M S BHATUACHAK SIJHAT BALIYAS, BANKA",32
32307,"UTKRAMIT M S MANJHAGAON MANJHAGAONDARPA, BANKA",32
32308,"UTKRAMIT M S VISHANPUR SANGA BAUSI, BANKA",32
32309,"UTKRAMIT M S BHORSAR BHELVA KARORIYA, BANKA",32
32310,"UTKRAMIT M S SURIHARI AMARPUR, BANKA",32
32311,"UPGRAEDED M S KUSUMJORI CHANDAN, BANKA",32
32312,"UTKRAMIT M S HATIYADADHA BELHAR, BANKA",32
32313,"UPGRAEDED M S JHARKHA DHORAIYA, BANKA",32
32314,"NAV UTTKRAMIT H S CHAKMUNIA, BANKA",32
32315,"NAV UTTKRAMIT H S KAIRI BAUNSI, BANKA",32
32316,"NAV UTTKRAMIT H S BANK, BANKA",32
32317,"NAV UTTKRAMIT H S PATHADDA, BANKA",32
32318,"UTKRAMIT MADHYAMIK SCHOOL HASIYA, BANKA",32
32319,"UTKRAMIT MADHYAMIK SCHOOL BHAVAN, BANKA",32
32320,"UTKRAMIT MADHYAMIK SCHOOL KORIYA, BANKA",32
32321,"UTKRAMIT MADHYAMIK SCHOOL KENDWAR, BANKA",32
32322,"UTKRAMIT MADHYAMIK SCHOOL PHAGA, BANKA",32
32323,"UTKRAMIT MADHYAMIK SCHOOL MADARI, BANKA",32
32324,"UTKRAMIT MADHYAMIK SCHOOL MOCHANMA, BANKA",32
32325,"UTKRAMIT MADHYAMIK SCHOOL JAMDAHA, BANKA",32
32326,"UTKRAMIT MADHYAMIK SCHOOL UPAR CHAK MARHDIYA, BANKA",32
32327,"UTKRAMIT MADHYAMIK SCHOOL DHEVERMOH, BANKA",32
32328,"UTKRAMIT MADHYAMIK SCHOOL LILA WARAN, BANKA",32
32329,"UTKRAMIT MADHYAMIK SCHOOL KERWAR, BANKA",32
32330,"UTKRAMIT MADHYAMIK SCHOOL BURHAWA BATHAN, BANKA",32
32331,"UTKRAMIT MADHYAMIK SCHOOL DARSHNIYA, BANKA",32
32332,"UTKRAMIT MADHYAMIK SCHOOL BOUNKA, BANKA",32
32333,"UTKRAMIT MADHYAMIK SCHOOL CHARIYA, BANKA",32
32334,"UTKRAMIT MADHYAMIK SCHOOL AMJORA, BANKA",32
32335,"UTKRAMIT MADHYAMIK SCHOOL FULHARA, CHANDAN, BANKA",32
32336,"UTKRAMIT M S BHORA BAZAR, CHANDAN, BANKA",32
32337,"UTKRAMIT MADHYAMIK SCHOOL TENGARA, BELHAR, BANKA",32
32338,"UTKRAMIT M S BELA BIJHARA, BELHAR, BANKA",32
32339,"PROJ UTKRAMIT M S MAHUWA, BARAHAAT, BANKA",32
32340,"UTKRAMIT H S KEDIA INARAWARAN, FULLIDUMAR, BANKA",32
32341,"PROJ UTKRAMIT MADHYAMIK SCHOOL DHAWA KANYA, FULLIDUMAR, BANKA",32
32342,"PROJ UTKRAMIT MADHYAMIK SCHOOL BABHANGAMA, BAUSI, BANKA",32
32343,"PROJ UTKRAMIT M S ALIPUR DHANIA, RAJAUN, BANKA",32
32344,"PROJ UTKRAMIT MADHYAMIK SCHOOL AMARPUR, BANKA",32
32345,"UTKRAMIT MADHYAMIK SCHOOL LASKARI, RAJAUN, BANKA",32
32346,"UTKRAMIT MADHYAMIK SCHOOL SRINAGAR, BELHAR, BANKA",32
32347,"PROJ UTKRAMIT M S SAADPUR, FULLIDUMAR, BANKA",32
32348,"PROJ UTKRAMIT M S MAINMA, AMARPUR, BANKA",32
32349,"UTKRAMIT M SCH ASSI MAKAITA,DHORAIYA, BANKA",32
32350,"UTKRAMIT M S DHANKUDIA, FULLIDUMAR, BANKA",32
32351,"UTKRAMIT MADHYAMIK SCHOOL CHANDADIH, DHIRIEA, BANKA",32
32352,"UTKRAMIT MADHYAMIK SCHOOL INARAWRAN, KATORIA, BANKA",32
32353,"UTKRAMIT M S GARAIBPUR (URDU), AMARPUR, BANKA",32
32354,"PROJ UTKRAMIT M S JHAPANIA, BAUSI, BANKA",32
32355,"NEW UPGRADED HIGH SCHOOL CHHATAKURUM,KATORIA, BANKA",32
32356,"UTKRAMIT MADHYAMIK SCHOOL MATHURAPUR, DHOURIA, BANKA",32
32357,"UTKRAMIT MADHYAMIK SCHOOL AHIRO, BANKA",32
32358,"UTKRAMIT MADHYAMIK SCHOOL CHALNA, BANKA",32
32359,"UTKRAMIT MADHYAMIK SCHOOL TAHIRPUR, BANKA",32
32360,"UTKRAMIT MADHYAMIK SCHOOL KURMA, BANKA",32
32361,"UTKRAMIT MADHYAMIK SCHOOL SAGUNIA (URDU), BANKA",32
32362,"UTKRAMIT MADHYAMIK SCHOOL LILAVARAN, BANKA",32
32363,"UTKRAMIT MADHYAMIK SCHOOL GOKULA, BANKA",32
32364,"UTKRAMIT MADHYAMIK SCHOOL FATIAPATHAR, BANKA",32
32365,"UTKRAM1T MADHYAMIK SCHOOL KOLBUGURG, BANKA",32
32366,"UTKRAMIT MADHYAMIK SCHOOL DHAYHARNA MAHGAMA, BANKA",32
32367,"UTKRAMIT MADHYAMIK SCHOOL MORAMA BANGAON, BANKA",32
32368,"UTKRAMIT MADHYAM1K SCHOOL S1LJORI, BANKA",32
32369,"UTKRAMIT MADHYAMIK SCHOOL BASBERWA, BANKA",32
32370,"UTKRAMIT MADHYAMIK SCHOOL VARSABAD, BANKA",32
32371,"UTKRAMIT MADHYAMIK SCHOOL TAPPADIH, BANKA",32
32372,U.H.S. PARGHARI LAKRA,32
32373,UTKRAMIT UCHCH MADHYAMIK VIDYALAY BHAWANIPUR KATHOUN RAJOUN,32
32374,U.H.S. ORAHARA,32
32375,UTKRAMIT UCHCH MADHYAMIK VIDYALAYA DAKSHINI KATELI,32
32376,H.S.S TELIYA,32
32377,UTKRAMIT UCHCH MADYAMIK VIDYALAYA,32
32378,UTKRAMIT UCHCH MADHYAMIK SCHOOL DANRA BANKA,32
32379,UTKRAMIT UCHCH MADHYAMIK SCHOOL CHHATRAPAL,32
32380,UTKRAMIT UCHCH MADHYAMIK VIDYALAY LAKRIKOLA,32
32381,UTKRAMIT UCHCH MADHYAMIK SCHOOL DOMUHAN BANKA,32
32382,UTKRAMIT UCHH MADHYAMIK VIDYALAY LAKHANUDI BANKA,32
32383,UTTKRAMIT UCHCH MADHYAMIK VIDHYALAYA KAJHIYA,32
32384,UTKRAMIT UCHCH MADHYAMIK SCHOOL RAINIYA JOGDIHA BANKA,32
32385,UTKRAMIT UCHH MADHYAMIK VIDYALAYA SAMUKHIYA,32
32386,UTKRAMIT UCHCH MADHYAMIK SCHOOL KARMA BANKA,32
32387,UTKRAMIT UCHCH MADHYAMIK SCHOOL AURIYA,32
32388,UTTKRAMIT UCHCHA MADHYMIC  VIDYALAYA  SABALPUR BANKA,32
32389,UHS SAINCHAK,32
32390,UTKARMIT UCHCH MADHYAMIK VIDYALAY JAIPUR,32
32391,UTKRAMIT UCHCH MADHYAMIK VIDYALAYA,32
32392,UTKRAMIT UCHCH VIDYALAYA BANKA,32
32393,"UTKARMIT UCHH MADHYAMIK VIDHYALYA, BAGDUMBA.BANKA",32
32394,UCHH MADHYAMIK VIDYALAYA DAHUA,32
32395,U M S LIKHNIKOJHI,32
32396,"UTKRAMIT UCHCH MADHYAMIK SCHOOL KENDUAR FULLIDUMAR, BANKA",32
